id,lat,long,date,weekday,time,priority
6629,32.5176,-117.074,3/15/2014,Sabado,04:09:00 pm,3
6630,32.5338,-116.9638,3/15/2014,Sabado,06:42:00 pm,3
6631,32.5315,-116.9765,3/15/2014,Sabado,07:12:00 pm,4
6632,32.4708,-116.9869,3/16/2014,Domingo,06:09:00 am,NaN
6633,32.4898,-117.0625,3/16/2014,Domingo,07:46:00 am,NaN
6635,32.5108,-116.912,3/16/2014,Domingo,03:17:00 pm,4
6641,32.496,-116.8921,3/17/2014,Lunes,04:32:00 am,4
6644,32.5104,-116.9607,3/16/2014,Domingo,10:41:00 pm,4
6645,32.5341,-116.9271,3/17/2014,Lunes,10:55:00 pm,4
6646,32.5286,-117.0733,3/16/2014,Domingo,07:41:00 am,4
6647,32.4502,-116.9708,3/16/2014,Domingo,01:42:00 pm,4
6648,32.5158,-117.12,3/16/2014,Domingo,02:34:00 pm,NaN
6649,32.5118,-117.1184,3/16/2014,Domingo,08:53:00 am,4
6650,32.5158,-117.12,3/16/2014,Domingo,09:45:00 pm,4
6651,32.5118,-117.1184,3/16/2014,Domingo,09:15:00 pm,4
6653,32.5149,-117.0382,3/16/2014,Domingo,12:30:00 pm,4
6654,32.5149,-117.0382,3/16/2014,Domingo,09:26:00 am,4
6655,32.5149,-117.0382,3/16/2014,Domingo,06:17:00 am,4
6656,32.52,-117.0367,3/16/2014,Domingo,10:56:00 am,4
6657,32.5149,-117.0382,3/16/2014,Domingo,08:13:00 pm,4
6658,32.5149,-117.0382,3/16/2014,Domingo,10:35:00 pm,NaN
6659,32.5103,-117.0303,3/16/2014,Domingo,01:49:00 pm,NaN
6660,32.5149,-117.0382,3/16/2014,Domingo,03:31:00 pm,4
6661,32.5149,-117.0382,3/16/2014,Domingo,11:27:00 pm,4
6662,32.4949,-117.0642,3/16/2014,Domingo,06:57:00 am,4
6663,32.5153,-117.0456,3/16/2014,Domingo,10:37:00 am,4
6664,32.5149,-117.0382,3/16/2014,Domingo,01:14:00 am,4
6665,32.4944,-116.877,3/16/2014,Domingo,07:57:00 pm,4
6666,32.5354,-117.0086,3/16/2014,Domingo,07:37:00 pm,4
6667,32.5149,-117.0382,3/16/2014,Domingo,09:44:00 pm,4
6670,32.4693,-116.975,3/16/2014,Domingo,09:28:00 pm,NaN
6672,32.5251,-116.8721,3/16/2014,Domingo,06:42:00 am,4
6673,32.5149,-117.0382,3/16/2014,Domingo,11:00:00 am,4
6674,32.5087,-116.9229,3/16/2014,Domingo,12:22:00 pm,4
6675,32.5149,-117.0382,3/16/2014,Domingo,01:27:00 pm,4
6676,32.5319,-116.9794,3/16/2014,Domingo,02:36:00 pm,3
6677,32.4858,-116.934,3/16/2014,Domingo,03:48:00 pm,NaN
6678,32.5223,-116.9846,3/16/2014,Domingo,04:44:00 pm,4
6679,32.5241,-116.9248,3/16/2014,Domingo,05:27:00 pm,4
6680,32.5149,-117.0382,3/16/2014,Domingo,07:32:00 pm,4
6681,32.4984,-117.0609,3/16/2014,Domingo,09:41:00 pm,4
6682,32.5149,-117.0382,3/16/2014,Domingo,11:13:00 am,4
6683,32.5149,-117.0382,3/17/2014,Lunes,12:32:00 am,3
6684,32.553,-116.8909,3/17/2014,Lunes,01:47:00 am,4
6686,32.4478,-117.0213,3/16/2014,Domingo,03:41:00 pm,4
6687,32.5087,-116.9846,3/16/2014,Domingo,03:16:00 pm,NaN
6688,32.5149,-117.0382,3/16/2014,Domingo,04:45:00 pm,3
6689,32.5173,-116.9591,3/16/2014,Domingo,07:15:00 am,4
6690,32.4793,-116.8204,3/16/2014,Domingo,07:53:00 am,4
6691,32.5258,-116.9151,3/16/2014,Domingo,09:34:00 pm,3
6692,32.5149,-117.0382,3/16/2014,Domingo,10:05:00 am,4
6693,32.5149,-117.0382,3/17/2014,Lunes,01:54:00 am,4
6695,32.5082,-116.9315,3/13/2014,Jueves,03:17:00 pm,NaN
6696,32.5047,-117.0036,3/13/2014,Jueves,06:01:00 am,NaN
6697,32.4814,-116.9823,3/15/2014,Sabado,09:18:00 pm,NaN
6698,32.5021,-116.9535,3/16/2014,Domingo,03:42:00 pm,NaN
6699,32.4381,-116.9717,3/16/2014,Domingo,09:21:00 pm,NaN
6710,32.4858,-116.8545,3/16/2014,Domingo,06:49:00 am,NaN
6711,32.4076,-116.9588,3/16/2014,Domingo,11:20:00 am,4
6712,32.458,-116.8277,3/17/2014,Lunes,12:26:00 am,4
6713,32.4793,-116.8204,3/16/2014,Domingo,04:14:00 pm,3
6714,32.4768,-116.8781,3/17/2014,Lunes,04:04:00 am,2
6715,32.4664,-116.8563,3/16/2014,Domingo,08:17:00 pm,4
6716,32.5166,-116.8954,3/16/2014,Domingo,07:27:00 pm,4
6717,32.5149,-117.0382,3/16/2014,Domingo,08:55:00 am,4
6719,32.5149,-117.0382,3/16/2014,Domingo,05:41:00 pm,4
6720,32.4777,-116.8112,3/16/2014,Domingo,09:10:00 pm,4
6725,32.5178,-117.1096,3/17/2014,Lunes,03:38:00 am,4
6727,32.5326,-117.0383,3/16/2014,Domingo,08:40:00 am,4
6728,32.5149,-117.0382,3/16/2014,Domingo,10:32:00 am,4
6729,32.5149,-117.0382,3/16/2014,Domingo,04:21:00 pm,1
6730,32.524,-117.0393,3/16/2014,Domingo,10:58:00 am,NaN
6731,32.4403,-116.9866,3/16/2014,Domingo,07:12:00 pm,4
6732,32.5149,-117.0382,3/16/2014,Domingo,03:12:00 pm,4
6733,32.524,-117.0393,3/17/2014,Lunes,01:53:00 am,4
6734,32.5019,-117.0229,3/17/2014,Lunes,12:18:00 am,4
6735,32.5149,-117.0382,3/16/2014,Domingo,10:01:00 pm,4
6736,32.4452,-117,3/16/2014,Domingo,08:25:00 pm,4
6737,32.5406,-117.0184,3/16/2014,Domingo,11:30:00 pm,2
6738,32.5253,-117.0182,3/16/2014,Domingo,10:48:00 pm,4
6739,32.5149,-117.0382,3/17/2014,Lunes,02:27:00 pm,4
6740,32.447,-116.9309,3/17/2014,Lunes,08:20:00 am,3
6741,32.4525,-116.8829,3/17/2014,Lunes,07:05:00 am,4
6742,32.4682,-116.8043,3/17/2014,Lunes,04:51:00 pm,3
6743,32.5149,-117.0382,3/17/2014,Lunes,12:09:00 pm,4
6744,32.5149,-117.0382,3/17/2014,Lunes,11:28:00 pm,3
6745,32.4852,-116.8461,3/17/2014,Lunes,09:08:00 pm,3
6746,32.5158,-116.9683,3/15/2014,Sabado,08:11:00 pm,4
6747,32.5149,-117.0382,3/16/2014,Domingo,01:36:00 am,1
6748,32.4872,-116.9857,3/18/2014,Martes,01:38:00 am,3
6749,32.5347,-117.0508,3/18/2014,Martes,02:05:00 am,4
6750,32.5291,-117.033,3/17/2014,Lunes,12:00:00 pm,4
6751,32.4576,-116.9174,3/17/2014,Lunes,01:13:00 pm,2
6752,32.4662,-116.9908,3/17/2014,Lunes,03:57:00 pm,4
6754,32.4547,-116.8871,3/17/2014,Lunes,11:29:00 am,3
6755,32.4339,-116.9423,3/18/2014,Martes,01:23:00 am,NaN
6757,32.4604,-116.9287,3/17/2014,Lunes,09:19:00 am,3
6758,32.5149,-117.0382,3/17/2014,Lunes,03:07:00 pm,2
6759,32.4963,-116.9989,3/17/2014,Lunes,05:10:00 pm,3
6761,32.5149,-117.0382,3/17/2014,Lunes,06:03:00 pm,4
6763,32.5395,-116.9003,3/17/2014,Lunes,11:07:00 am,1
6764,32.5239,-116.9395,3/17/2014,Lunes,11:30:00 am,1
6765,32.5193,-116.8689,3/17/2014,Lunes,02:08:00 pm,2
6766,32.5149,-117.0382,3/17/2014,Lunes,04:30:00 pm,4
6767,32.5149,-117.0382,3/17/2014,Lunes,06:05:00 pm,3
6768,32.4682,-116.9656,3/17/2014,Lunes,09:37:00 pm,4
6769,32.4859,-116.9412,3/18/2014,Martes,04:12:00 am,4
6770,32.5149,-117.0382,3/18/2014,Martes,12:23:00 am,4
6771,32.4895,-117.0245,3/17/2014,Lunes,09:38:00 am,3
6772,32.5286,-117.0733,3/18/2014,Martes,12:43:00 am,NaN
6773,32.4268,-117.0818,3/17/2014,Lunes,05:54:00 pm,4
6774,32.5149,-117.0382,3/17/2014,Lunes,11:59:00 pm,4
6775,32.5149,-117.0382,3/18/2014,Martes,12:00:00 am,1
6777,32.5149,-117.0382,3/17/2014,Lunes,08:25:00 am,1
6778,32.5321,-117.075,3/18/2014,Martes,12:58:00 am,4
6779,32.5453,-116.9333,3/17/2014,Lunes,07:40:00 am,4
6780,32.554,-116.8922,3/17/2014,Lunes,08:12:00 am,3
6781,32.5149,-117.0382,3/17/2014,Lunes,02:03:00 pm,4
6782,32.5299,-116.9712,3/17/2014,Lunes,04:43:00 pm,4
6783,32.5308,-116.987,3/17/2014,Lunes,05:13:00 pm,3
6784,32.5299,-116.9712,3/17/2014,Lunes,07:53:00 pm,4
6785,32.4934,-116.9003,3/17/2014,Lunes,09:17:00 pm,3
6786,32.52,-117.0528,3/17/2014,Lunes,10:32:00 pm,4
6787,32.511,-116.9531,3/18/2014,Martes,12:08:00 am,3
6788,32.4904,-116.9007,3/18/2014,Martes,06:12:00 pm,NaN
6790,32.4686,-116.9712,3/17/2014,Lunes,02:55:00 pm,4
6791,32.4876,-116.9723,3/17/2014,Lunes,05:09:00 pm,3
6792,32.4819,-116.9343,3/17/2014,Lunes,07:55:00 pm,4
6794,32.4883,-116.9126,3/17/2014,Lunes,11:08:00 pm,4
6795,32.4642,-116.9851,3/17/2014,Lunes,06:24:00 am,NaN
6796,32.4976,-117.0599,3/17/2014,Lunes,10:43:00 am,NaN
6797,32.5285,-116.9984,3/17/2014,Lunes,06:21:00 am,4
6798,32.5184,-117.0599,3/17/2014,Lunes,10:37:00 am,4
6799,32.5151,-117.0779,3/17/2014,Lunes,01:21:00 pm,NaN
6800,32.5253,-117.0182,3/17/2014,Lunes,05:58:00 pm,4
6802,32.5084,-117.007,3/17/2014,Lunes,01:37:00 pm,4
6803,32.4937,-117.0535,3/17/2014,Lunes,10:59:00 pm,4
6804,32.4949,-117.0642,3/17/2014,Lunes,03:21:00 pm,4
6805,32.5213,-117.078,3/17/2014,Lunes,09:06:00 pm,4
6806,32.512,-117.0309,3/17/2014,Lunes,11:38:00 am,4
6808,32.5184,-117.0599,3/18/2014,Martes,12:34:00 am,4
6809,32.4893,-116.9572,3/17/2014,Lunes,06:21:00 am,4
6810,32.4959,-116.9909,3/17/2014,Lunes,09:49:00 am,1
6812,32.4984,-116.9086,3/17/2014,Lunes,05:46:00 pm,3
6813,32.4851,-116.981,3/18/2014,Martes,04:12:00 am,3
6814,32.5149,-117.0382,3/17/2014,Lunes,08:15:00 am,1
6815,32.4657,-116.8539,3/17/2014,Lunes,11:00:00 pm,3
6817,32.4758,-116.8169,3/17/2014,Lunes,02:38:00 pm,3
6818,32.4908,-116.8291,3/17/2014,Lunes,02:38:00 pm,4
6820,32.5149,-117.0382,3/17/2014,Lunes,06:51:00 pm,4
6821,32.4931,-116.8321,3/17/2014,Lunes,09:55:00 am,4
6822,32.5149,-117.0382,3/18/2014,Martes,01:05:00 am,4
6823,32.5149,-117.0382,3/18/2014,Martes,02:55:00 am,3
6824,32.4786,-116.8765,3/17/2014,Lunes,10:25:00 am,2
6825,32.5149,-117.0382,3/17/2014,Lunes,07:14:00 pm,4
6826,32.5149,-117.0382,3/17/2014,Lunes,05:20:00 pm,NaN
6827,32.5149,-117.0382,3/17/2014,Lunes,12:46:00 pm,4
6828,32.5012,-116.8861,3/17/2014,Lunes,11:59:00 am,NaN
6829,32.5149,-117.0382,3/17/2014,Lunes,09:50:00 pm,NaN
6830,32.4896,-116.8531,3/17/2014,Lunes,08:54:00 pm,NaN
6831,32.483,-117.0721,3/17/2014,Lunes,04:38:00 pm,NaN
6832,32.491,-117.0459,3/17/2014,Lunes,11:38:00 pm,NaN
6833,32.5138,-116.8718,3/17/2014,Lunes,05:21:00 pm,4
6834,32.4931,-116.8321,3/18/2014,Martes,01:00:00 am,3
6835,32.5102,-116.8592,3/17/2014,Lunes,03:16:00 pm,3
6836,32.4795,-116.8834,3/17/2014,Lunes,01:08:00 pm,3
6837,32.5273,-117.1059,3/17/2014,Lunes,07:57:00 am,2
6838,32.5184,-117.0599,3/17/2014,Lunes,12:36:00 pm,4
6839,32.5061,-117.0888,3/17/2014,Lunes,01:34:00 pm,4
6840,32.5149,-117.0382,3/18/2014,Martes,12:43:00 am,4
6841,32.5132,-117.0643,3/17/2014,Lunes,03:05:00 pm,4
6842,32.5287,-117.0306,3/17/2014,Lunes,09:21:00 pm,4
6843,32.5384,-117.0271,3/17/2014,Lunes,04:55:00 pm,4
6844,32.5145,-116.9145,3/17/2014,Lunes,10:53:00 pm,3
6845,32.5008,-117.0371,3/17/2014,Lunes,05:57:00 pm,4
6846,32.5149,-117.0382,3/18/2014,Martes,01:35:00 pm,4
6847,32.5062,-117.0506,3/18/2014,Martes,06:27:00 am,NaN
6848,32.5293,-116.9933,3/18/2014,Martes,11:49:00 am,NaN
6849,32.5149,-117.0382,3/18/2014,Martes,02:45:00 pm,NaN
6850,32.5376,-117.0423,3/18/2014,Martes,02:00:00 pm,NaN
6852,32.5118,-117.0211,3/18/2014,Martes,04:35:00 pm,NaN
6853,32.523,-117.023,3/18/2014,Martes,02:09:00 pm,4
6854,32.4895,-117.0642,3/18/2014,Martes,05:34:00 pm,4
6855,32.4824,-117.0309,3/18/2014,Martes,01:05:00 pm,4
6856,32.5062,-117.0506,3/18/2014,Martes,12:46:00 pm,4
6857,32.4478,-116.8815,3/18/2014,Martes,07:09:00 am,4
6858,32.4725,-116.8635,3/18/2014,Martes,08:45:00 am,4
6859,32.5158,-116.9115,3/18/2014,Martes,11:31:00 pm,4
6860,32.5158,-116.9115,3/18/2014,Martes,02:02:00 pm,3
6861,32.5106,-116.8798,3/18/2014,Martes,04:17:00 pm,NaN
6862,32.5149,-117.0382,3/18/2014,Martes,05:02:00 pm,4
6863,32.4732,-116.8812,3/18/2014,Martes,06:20:00 pm,4
6864,32.4832,-116.8005,3/18/2014,Martes,06:52:00 pm,4
6866,32.4732,-116.8812,3/18/2014,Martes,09:57:00 pm,3
6867,32.5181,-116.9983,3/18/2014,Martes,09:28:00 pm,4
6869,32.5002,-117.0426,3/18/2014,Martes,10:31:00 am,NaN
6872,32.5087,-116.9229,3/18/2014,Martes,04:50:00 pm,NaN
6873,32.4732,-116.8188,3/18/2014,Martes,05:32:00 pm,4
6875,32.5371,-116.9713,3/18/2014,Martes,08:28:00 pm,2
6876,32.5149,-117.0382,3/18/2014,Martes,10:42:00 pm,4
6885,32.4723,-116.9341,3/18/2014,Martes,06:35:00 pm,4
6886,32.4929,-116.8703,3/18/2014,Martes,08:05:00 pm,3
6890,32.52,-117.0169,3/19/2014,Miercoles,01:44:00 am,NaN
6891,32.5242,-117.0453,3/18/2014,Martes,07:52:00 am,4
6892,32.5061,-116.9828,3/18/2014,Martes,04:12:00 pm,2
6893,32.5149,-117.0382,3/19/2014,Miercoles,01:10:00 am,4
6894,32.5155,-117.0219,3/18/2014,Martes,11:19:00 am,2
6895,32.4857,-117.0438,3/18/2014,Martes,08:52:00 am,4
6896,32.5101,-116.9681,3/18/2014,Martes,10:25:00 pm,3
6897,32.4936,-117.0471,3/18/2014,Martes,02:54:00 pm,4
6898,32.5008,-117.0371,3/18/2014,Martes,08:51:00 pm,4
6899,32.489,-117.0106,3/18/2014,Martes,08:07:00 am,3
6900,32.4872,-117.0235,3/18/2014,Martes,08:59:00 am,3
6901,32.5045,-117.0664,3/18/2014,Martes,02:13:00 pm,4
6902,32.5008,-117.0371,3/18/2014,Martes,01:19:00 pm,3
6903,32.5287,-117.0306,3/18/2014,Martes,10:55:00 am,NaN
6904,32.4956,-117.014,3/18/2014,Martes,09:49:00 pm,3
6907,32.5018,-117.0123,3/19/2014,Miercoles,12:41:00 am,4
6908,32.5037,-116.9632,3/18/2014,Martes,06:31:00 am,3
6909,32.4391,-116.9499,3/18/2014,Martes,07:18:00 am,4
6910,32.4974,-116.9492,3/18/2014,Martes,11:03:00 am,4
6911,32.4814,-116.9823,3/18/2014,Martes,11:56:00 am,4
6912,32.5186,-117.0089,3/18/2014,Martes,01:29:00 pm,4
6913,32.4994,-116.9472,3/18/2014,Martes,02:35:00 pm,4
6914,32.5149,-117.0382,3/18/2014,Martes,03:11:00 pm,4
6915,32.5088,-116.9981,3/18/2014,Martes,04:02:00 pm,4
6916,32.5149,-117.0382,3/18/2014,Martes,05:26:00 pm,4
6917,32.5303,-116.9642,3/18/2014,Martes,06:07:00 pm,3
6918,32.5019,-117.0229,3/18/2014,Martes,07:37:00 pm,4
6919,32.4736,-116.8395,3/18/2014,Martes,08:49:00 pm,NaN
6920,32.4918,-116.8234,3/18/2014,Martes,09:16:00 pm,4
6921,32.5149,-117.0382,3/19/2014,Miercoles,04:07:00 am,3
6922,32.4586,-116.9481,3/19/2014,Miercoles,01:57:00 am,4
6923,32.4898,-116.9009,3/18/2014,Martes,10:49:00 pm,4
6924,32.5106,-116.9668,3/18/2014,Martes,05:24:00 pm,4
6925,32.5031,-117.0887,3/18/2014,Martes,01:54:00 pm,4
6926,32.5149,-117.0382,3/18/2014,Martes,03:55:00 pm,NaN
6927,32.5106,-117.0502,3/19/2014,Miercoles,12:18:00 am,4
6928,32.5153,-117.0456,3/18/2014,Martes,08:47:00 am,4
6929,32.5362,-117.0528,3/18/2014,Martes,11:43:00 am,4
6931,32.532,-117.082,3/18/2014,Martes,10:33:00 am,4
6933,32.5333,-117.0089,3/18/2014,Martes,12:52:00 pm,4
6934,32.5103,-116.9224,3/18/2014,Martes,06:14:00 am,3
6935,32.5149,-117.0382,3/18/2014,Martes,06:55:00 am,3
6936,32.5086,-116.9768,3/18/2014,Martes,03:54:00 pm,4
6937,32.5149,-117.0382,3/18/2014,Martes,05:25:00 pm,NaN
6938,32.5192,-116.997,3/18/2014,Martes,06:49:00 pm,NaN
6939,32.4923,-117.0544,3/18/2014,Martes,07:43:00 pm,3
6941,32.4793,-116.8204,3/18/2014,Martes,09:06:00 pm,4
6942,32.5149,-117.0382,3/18/2014,Martes,07:24:00 pm,4
6943,32.4609,-116.8242,3/18/2014,Martes,02:04:00 pm,4
6944,32.4649,-116.8987,3/18/2014,Martes,03:45:00 pm,4
6945,32.4609,-116.8242,3/18/2014,Martes,02:04:00 pm,4
6946,32.4609,-116.8242,3/18/2014,Martes,02:04:00 pm,3
6947,32.5006,-116.8807,3/18/2014,Martes,10:01:00 pm,3
6948,32.5285,-117.0925,3/19/2014,Miercoles,12:10:00 am,4
6949,32.4657,-116.8539,3/18/2014,Martes,08:11:00 pm,4
6951,32.4716,-116.9125,3/18/2014,Martes,09:43:00 am,NaN
6952,32.5125,-116.8799,3/18/2014,Martes,09:54:00 am,3
6953,32.5149,-117.0382,3/18/2014,Martes,11:59:00 am,3
6954,32.5242,-116.8548,3/18/2014,Martes,02:26:00 pm,3
6955,32.491,-117.0459,3/18/2014,Martes,04:11:00 pm,NaN
6959,32.5046,-116.8977,3/19/2014,Miercoles,04:30:00 am,NaN
6960,32.5044,-116.8773,3/18/2014,Martes,08:46:00 am,NaN
6961,32.4938,-116.9618,3/18/2014,Martes,02:52:00 pm,4
6962,32.5149,-117.0382,3/18/2014,Martes,04:00:00 pm,NaN
6963,32.5149,-117.0382,3/19/2014,Miercoles,03:19:00 pm,4
6964,32.498,-116.8856,3/19/2014,Miercoles,06:14:00 am,4
6967,32.4688,-116.8628,3/19/2014,Miercoles,09:36:00 pm,3
6968,32.5149,-117.0382,3/19/2014,Miercoles,07:56:00 pm,4
6969,32.5176,-117.0472,3/19/2014,Miercoles,10:29:00 am,4
6970,32.5307,-117.0016,3/19/2014,Miercoles,10:23:00 am,4
6971,32.5376,-117.0423,3/19/2014,Miercoles,05:34:00 pm,4
6972,32.5149,-117.0382,3/19/2014,Miercoles,11:24:00 am,1
6975,32.4937,-117.0535,3/19/2014,Miercoles,03:18:00 pm,4
6976,32.4949,-117.0642,3/20/2014,Jueves,02:09:00 am,4
6977,32.5279,-116.9758,3/19/2014,Miercoles,06:46:00 pm,3
6978,32.5103,-117.0358,3/19/2014,Miercoles,08:40:00 pm,4
6979,32.4915,-117.0233,3/19/2014,Miercoles,07:20:00 am,4
6980,32.5149,-117.0382,3/19/2014,Miercoles,09:01:00 am,4
6981,32.5149,-117.0382,3/19/2014,Miercoles,11:01:00 am,3
6982,32.4623,-116.9554,3/19/2014,Miercoles,12:22:00 pm,4
6983,32.5109,-116.9887,3/19/2014,Miercoles,01:22:00 pm,4
6984,32.5149,-117.0382,3/19/2014,Miercoles,02:47:00 pm,4
6985,32.5179,-116.9499,3/19/2014,Miercoles,02:58:00 pm,4
6986,32.464,-117.0095,3/19/2014,Miercoles,03:58:00 pm,4
6987,32.4686,-116.9712,3/19/2014,Miercoles,05:07:00 am,3
6988,32.4814,-116.9823,3/19/2014,Miercoles,05:49:00 pm,1
6989,32.5006,-116.9842,3/19/2014,Miercoles,08:27:00 pm,4
6990,32.534,-117.0602,3/19/2014,Miercoles,07:00:00 am,NaN
6991,32.465,-116.9889,3/19/2014,Miercoles,07:49:00 am,4
6992,32.5149,-117.0382,3/19/2014,Miercoles,06:16:00 pm,4
6993,32.5259,-117.0016,3/19/2014,Miercoles,08:30:00 am,4
6994,32.5103,-117.0952,3/19/2014,Miercoles,03:50:00 pm,4
6995,32.5404,-116.8935,3/19/2014,Miercoles,02:15:00 pm,4
6996,32.5264,-117.0561,3/19/2014,Miercoles,07:31:00 am,4
6997,32.5001,-117.0853,3/20/2014,Jueves,12:48:00 am,4
6998,32.5249,-117.0698,3/19/2014,Miercoles,04:26:00 pm,4
6999,32.5389,-117.0456,3/19/2014,Miercoles,10:02:00 am,2
7000,32.4321,-117.0433,3/19/2014,Miercoles,08:43:00 pm,4
7002,32.5155,-117.0837,3/20/2014,Jueves,01:37:00 am,4
7003,32.5006,-116.9736,3/19/2014,Miercoles,07:25:00 am,4
7004,32.531,-116.9382,3/19/2014,Miercoles,06:48:00 pm,1
7005,32.4919,-116.8688,3/19/2014,Miercoles,09:55:00 pm,4
7006,32.4677,-116.9208,3/19/2014,Miercoles,06:04:00 pm,4
7007,32.5154,-116.901,3/19/2014,Miercoles,07:48:00 pm,NaN
7008,32.5009,-116.8836,3/20/2014,Jueves,04:23:00 am,NaN
7009,32.5099,-116.8793,3/19/2014,Miercoles,06:39:00 am,1
7011,32.5149,-117.0382,3/19/2014,Miercoles,09:06:00 am,4
7012,32.5135,-116.9449,3/19/2014,Miercoles,07:55:00 am,3
7013,32.5149,-117.0382,3/19/2014,Miercoles,02:55:00 pm,4
7017,32.4716,-116.9356,3/19/2014,Miercoles,11:02:00 pm,3
7019,32.4082,-117.0669,3/19/2014,Miercoles,07:13:00 am,4
7020,32.5383,-116.9175,3/19/2014,Miercoles,07:52:00 am,4
7021,32.4898,-116.958,3/19/2014,Miercoles,09:10:00 am,4
7024,32.4391,-116.9499,3/19/2014,Miercoles,05:13:00 pm,4
7025,32.511,-117.065,3/19/2014,Miercoles,05:50:00 pm,4
7029,32.4926,-116.9004,3/20/2014,Jueves,11:58:00 am,4
7030,32.5149,-117.0382,3/19/2014,Miercoles,06:22:00 am,3
7031,32.4619,-116.873,3/19/2014,Miercoles,12:07:00 pm,4
7032,32.5149,-117.0382,3/19/2014,Miercoles,01:26:00 pm,3
7033,32.5206,-117.0014,3/19/2014,Miercoles,07:41:00 pm,2
7034,32.4822,-116.963,3/19/2014,Miercoles,09:57:00 pm,3
7035,32.4932,-116.8949,3/20/2014,Jueves,03:14:00 am,4
7036,32.494,-117.0615,3/19/2014,Miercoles,07:24:00 am,4
7037,32.5321,-117.0353,3/19/2014,Miercoles,03:45:00 pm,4
7040,32.5149,-117.0382,3/20/2014,Jueves,08:09:00 am,4
7042,32.5062,-117.0506,3/19/2014,Miercoles,08:53:00 am,4
7043,32.5257,-117.0798,3/20/2014,Jueves,11:55:00 am,4
7044,32.5363,-117.0584,3/19/2014,Miercoles,11:07:00 am,NaN
7046,32.4763,-116.9692,3/19/2014,Miercoles,01:37:00 am,4
7047,32.5301,-117.0522,3/19/2014,Miercoles,04:42:00 pm,4
7049,32.4908,-117.0505,3/20/2014,Jueves,03:41:00 am,NaN
7050,32.5233,-117.1015,3/20/2014,Jueves,01:01:00 am,4
7051,32.5184,-117.0389,3/19/2014,Miercoles,03:26:00 pm,4
7052,32.4686,-116.8683,3/20/2014,Jueves,06:32:00 am,3
7053,32.5149,-117.0382,3/20/2014,Jueves,01:05:00 pm,4
7054,32.5149,-117.0382,3/20/2014,Jueves,09:10:00 am,4
7055,32.5149,-117.0382,3/20/2014,Jueves,11:07:00 am,4
7056,32.4717,-116.9122,3/20/2014,Jueves,09:57:00 am,4
7057,32.5149,-117.0382,3/20/2014,Jueves,10:36:00 am,4
7058,32.4929,-116.8703,3/20/2014,Jueves,04:00:00 pm,4
7059,32.5149,-117.0382,3/20/2014,Jueves,05:14:00 pm,4
7060,32.4982,-116.8673,3/20/2014,Jueves,07:46:00 pm,2
7061,32.5149,-117.0382,3/20/2014,Jueves,09:50:00 pm,4
7062,32.5141,-117.0626,3/20/2014,Jueves,06:23:00 pm,4
7063,32.5149,-117.0382,3/20/2014,Jueves,09:53:00 am,3
7064,32.4432,-116.9317,3/20/2014,Jueves,08:18:00 pm,4
7065,32.4811,-116.9271,3/20/2014,Jueves,12:26:00 pm,NaN
7066,32.5044,-116.8773,3/20/2014,Jueves,11:44:00 am,4
7067,32.4758,-116.8169,3/20/2014,Jueves,01:07:00 pm,NaN
7068,32.5158,-116.9115,3/20/2014,Jueves,07:33:00 am,4
7070,32.5141,-117.0626,3/21/2014,Viernes,12:24:00 am,4
7071,32.4642,-116.9851,3/20/2014,Jueves,08:06:00 am,4
7072,32.5149,-117.0382,3/20/2014,Jueves,09:11:00 am,4
7073,32.5011,-117.0279,3/20/2014,Jueves,10:04:00 am,NaN
7074,32.4666,-116.9032,3/20/2014,Jueves,09:08:00 am,4
7076,32.5045,-117.0664,3/20/2014,Jueves,02:33:00 pm,4
7077,32.459,-116.9473,3/20/2014,Jueves,01:28:00 pm,4
7078,32.5149,-117.0382,3/20/2014,Jueves,03:50:00 pm,4
7079,32.5149,-117.0382,3/20/2014,Jueves,09:09:00 am,4
7080,32.5149,-117.0382,3/21/2014,Viernes,01:22:00 am,4
7081,32.5092,-117.0437,3/20/2014,Jueves,05:59:00 pm,4
7083,32.5238,-116.9403,3/20/2014,Jueves,11:01:00 am,4
7084,32.5149,-117.0382,3/20/2014,Jueves,03:24:00 pm,4
7085,32.5394,-117.004,3/20/2014,Jueves,07:58:00 pm,4
7086,32.5149,-117.0382,3/20/2014,Jueves,09:42:00 pm,4
7087,32.5026,-117.0716,3/20/2014,Jueves,06:49:00 pm,4
7088,32.5224,-117.0988,3/20/2014,Jueves,11:44:00 am,4
7089,32.4994,-116.9472,3/20/2014,Jueves,01:20:00 pm,4
7090,32.5414,-116.8801,3/20/2014,Jueves,01:59:00 pm,3
7091,32.5439,-116.9023,3/20/2014,Jueves,03:14:00 pm,4
7092,32.5273,-116.9951,3/20/2014,Jueves,06:36:00 pm,4
7093,32.5149,-117.0382,3/20/2014,Jueves,08:08:00 pm,3
7094,32.4953,-116.9834,3/21/2014,Viernes,02:42:00 am,4
7095,32.5286,-116.9522,3/21/2014,Viernes,02:01:00 am,4
7097,32.5009,-116.8836,3/20/2014,Jueves,09:32:00 am,NaN
7098,32.471,-116.9839,3/20/2014,Jueves,11:17:00 pm,4
7099,32.5259,-116.9742,3/20/2014,Jueves,11:37:00 pm,4
7100,32.5149,-117.0382,3/20/2014,Jueves,01:35:00 pm,4
7101,32.5191,-116.9931,3/20/2014,Jueves,03:04:00 pm,NaN
